Supplier_Reliability,Equipment_Height,Equipment_Width,Equipment_Weight,Equipment_Value,Base_Transport_Fee,Delivery_Time_Days,Equipment_Type,CrossBorder_Shipping,Urgent_Shipping,Installation_Service,Transport_Method,Fragile_Equipment,Hospital_Info,Rural_Hospital,Hospital_Id,Transport_Cost_Log
1.5188505148315634,-0.4896313247965567,-0.6675975708000164,-0.1392994058625231,-0.13469441657622863,-0.8556305873898349,-0.40168690650837674,Bronze,No,Yes,Yes,Roadways,No,Working Class,Yes,fffe3900350032003600,6.209153247739228
-0.6826879944668801,0.5402188118098596,0.29385480924713975,0.2758785873828122,0.33945362487832126,0.6335954005204618,0.42021710606456675,Stone,No,No,No,Roadways,No,Working Class,No,fffe3900340031003100,9.320138725847064
0.6382351111121861,-0.575452169513758,-0.47530709479058514,-0.1288850860568273,-0.12479443542703712,-0.09152510668193402,0.42021710606456675,Stone,No,Yes,Yes,Roadways,No,Working Class,Yes,fffe3700350037003700,0.0
0.6382351111121861,2.084994016719484,1.447597665303727,-0.13969813936399159,-0.13567815560727678,-0.8270416068191311,1.2421211186375103,Wood,Yes,Yes,No,Airways,No,Wealthy,No,fffe380032003500,6.2580315063306164
0.4781232195268446,-0.575452169513758,-0.6675975708000164,-0.12317451550496739,-0.12624347239113803,1.8829709800064127,-1.6345429253677919,Stone,No,Yes,No,Missing,No,Working Class,No,fffe3600310036003100,0.0
0.19792740925249744,-0.575452169513758,-0.2830166187811539,-0.13897250585313034,-0.13573956548676597,-0.9941200646998675,-1.6345429253677919,Bronze,Yes,No,Yes,Waterways,No,Working Class,No,fffe3100370034003400,5.685482717484768
1.478822541935228,-0.14634794592775127,-0.6675975708000164,-0.1399086460680424,-0.1357324797314403,-0.8790215714931381,-1.2235909190813201,Clay,No,No,No,Waterways,Yes,Working Class,Yes,fffe3900380031003100,6.348929179160963
2.1192701082765937,0.2827562776582555,-0.47530709479058514,-0.09579711988872525,0.013338821769370126,0.20847354657947695,0.42021710606456675,Marble,Yes,No,Yes,Waterways,No,Wealthy,No,fffe3900370031003100,8.409663658473571
1.2386547045572163,-1.519481461402973,-1.052178522818879,-0.14011147004566799,-0.13563091723843892,-1.0034022012487973,0.009265099778094999,Clay,No,Yes,No,Roadways,Yes,Working Class,No,fffe3700350035003600,5.623873091427899
0.11787146345982669,-1.2620189272513689,-0.2830166187811539,-0.13818617880350992,-0.1352305720625382,1.2291372814997978,1.2421211186375103,Stone,No,Yes,Yes,Missing,No,Wealthy,Missing,fffe3200300036003300,6.432988323087331
0.7182910569048568,-0.23216879064495263,-0.6675975708000164,-0.13872166483534717,-0.13564154587142743,-0.9005561282866551,-1.6345429253677919,Missing,No,No,No,Missing,No,Working Class,No,fffe3500350034003700,5.954852428611249
0.8784029484901983,-0.23216879064495263,-0.2830166187811539,-0.13989904266001088,-0.13563091723843892,-1.0086001977161978,-0.40168690650837674,Clay,Yes,No,No,Missing,Yes,Wealthy,No,fffe3600300031003300,5.873665886329527
-0.2824082655035266,1.3126064142646718,3.5627929014074704,1.8120408885128687,3.9298176579909883,1.547328922397111,1.2421211186375103,Marble,No,No,No,Airways,Yes,Wealthy,No,fffe3300340035003600,11.391656071524977
1.7590183522095757,0.883502190678665,1.255307189294296,-0.11613982705372224,-0.08390608432021888,0.9584701797330046,-0.8126389127948485,Brass,No,Yes,No,Roadways,No,Wealthy,No,fffe3700340031003300,9.228860805063562
0.7983470026975276,-1.6053023061201743,-1.24446899882831,-0.14010071422867268,-0.135804518243918,-0.4977114020631019,1.2421211186375103,Marble,No,Yes,Yes,Airways,No,Working Class,No,fffe3900380037003100,5.623259095923283
-0.04224042812551459,1.6558897931334773,1.6398881413131583,-0.12906985562735362,-0.12495268396264392,1.843986006500907,0.009265099778094999,Bronze,No,No,Yes,Roadways,No,Wealthy,Missing,fffe3300350035003100,0.0
-0.562604075777874,-0.14634794592775127,-0.0907261427717227,-0.13943231702967926,-0.13563682203454366,-0.7137995409221876,1.2421211186375103,Clay,No,Yes,No,Airways,Yes,Working Class,No,fffe3900330030003300,5.467891350519489
-1.28310758791191,-0.575452169513758,-0.47530709479058514,-0.14009648872913882,-0.13593324279900115,-0.5344686627968639,-1.6345429253677919,Wood,No,No,No,Roadways,No,Working Class,No,fffe3700390031003700,5.070663659755941
-0.4425201570888681,0.36857712237545687,0.8707262372754334,-0.13809821158594124,-0.13570767958780042,1.2321075651954552,0.009265099778094999,Clay,No,Yes,No,Roadways,Yes,Working Class,No,fffe3700310031003300,6.500012579129915
1.2786826774535516,0.36857712237545687,-0.47530709479058514,-0.13592361587128504,-0.12923248017935274,2.270964287751678,1.653073124923982,Brass,Yes,Yes,Yes,Airways,No,Working Class,No,fffe3800380032003000,0.0
1.6389344335205696,0.02529374350665145,0.10156433323770853,-0.14001121046581896,-0.13609385325304982,-0.892387848123597,-0.8126389127948485,Wood,Yes,No,No,Roadways,No,Working Class,Yes,fffe3900380030003700,6.249511814430072
-1.0029117776375627,-0.8329147036653621,-0.6675975708000164,-0.11788342181592404,-0.1256175640040366,1.7314865115278784,0.42021710606456675,Stone,No,No,Yes,Airways,No,Working Class,No,fffe3900380039003700,6.9478121808936715
0.19792740925249744,-0.23216879064495263,-0.2830166187811539,-0.13988559788876676,-0.13601945282213018,-1.020481332498828,0.8311691123510385,Aluminium,Yes,No,No,Airways,No,Working Class,No,fffe3600360036003000,5.102788982266801
1.3187106503498869,1.3984272589818731,3.5627929014074704,-0.13741713788834622,-0.13247303228162893,2.1692320711754074,-0.8126389127948485,Aluminium,Yes,No,No,Airways,No,Wealthy,Yes,fffe3500340033003600,8.446075206331217
-0.04224042812551459,-0.23216879064495263,-0.6675975708000164,-0.13994898038177475,-0.1357478322013126,-0.809591190107143,1.653073124923982,Aluminium,No,No,Yes,Roadways,No,Working Class,Missing,fffe3100370035003100,5.495034803625724
-1.1630236692229041,0.36857712237545687,0.48614528525657097,-0.07417677531921556,-0.11542706688649235,0.5823580067703692,-1.2235909190813201,Missing,Yes,Yes,Yes,Missing,No,Working Class,No,fffe3400380034003500,7.153732154505214
0.15789943635616205,-0.9187355483825634,-0.2830166187811539,-0.1395302717916007,-0.13572539397611463,-0.7557547981233502,-0.8126389127948485,Bronze,Yes,No,Yes,Waterways,No,Working Class,No,fffe3800300035003100,5.717685379825192
-0.24238029260719124,0.9693230353958664,-0.2830166187811539,-0.13948494370569198,-0.13561556476856662,-0.942882670949775,0.009265099778094999,Missing,No,No,No,Roadways,No,Working Class,Yes,fffe3200370034003200,5.39671368840423
0.4781232195268446,-1.1761980825341676,-0.8598880468094476,-0.14006153232390411,-0.13598992884160654,-0.5110776786935608,0.009265099778094999,Missing,No,No,No,Missing,No,Working Class,No,fffe3200320032003500,5.452967921416946
-1.0829677234302333,-0.14634794592775127,-0.2830166187811539,-0.13973847367772396,-0.13594977622809437,-0.7345915267917903,-0.40168690650837674,Aluminium,No,No,No,Roadways,No,Working Class,No,fffe3400360034003200,5.004818408774691
0.838374975593863,-0.14634794592775127,-0.2830166187811539,-0.1388461250034356,-0.1358328612652207,-0.5274142390196772,0.42021710606456675,Brass,No,No,No,Missing,No,Working Class,No,fffe3300330037003800,5.965762049755609
-0.04224042812551459,0.11111458822385281,0.10156433323770853,-0.13318702871862462,-0.13133458759263686,-0.18323261578536038,0.009265099778094999,Brass,No,Yes,No,Airways,No,Working Class,No,fffe320033003700,6.051853847120766
-1.243079615015575,1.6558897931334773,0.10156433323770853,-0.13850846917704754,-0.13545023047763416,-0.8760512877974804,1.653073124923982,Clay,Yes,Yes,No,Missing,Yes,Wealthy,Yes,fffe3100330037003800,5.649502267743131
1.4387945690388926,-0.8329147036653621,-0.6675975708000164,-0.13998163196908192,-0.13576672754884772,-0.4750629888837132,1.2421211186375103,Aluminium,Yes,No,Yes,Waterways,No,Working Class,No,fffe3100310033003500,6.18222952435817
-0.04224042812551459,0.36857712237545687,-0.6675975708000164,-0.1398345077580391,-0.13574547028287068,-0.9425113854878178,0.8311691123510385,Missing,Yes,No,No,Waterways,No,Working Class,Yes,fffe3100330036003000,4.874739203012945
0.31801132794150355,-1.0045563930997647,-1.052178522818879,-0.14009725700178136,-0.13571712726156798,-0.52704295355772,0.009265099778094999,Wood,No,Yes,No,Missing,No,Working Class,Missing,fffe3600320031003200,0.0
-0.7627439402595506,-0.7470938589481607,-0.47530709479058514,-0.13890912336012234,-0.12375282939416264,-0.3677614903780847,-0.8126389127948485,Stone,No,No,Yes,Roadways,No,Working Class,No,fffe330035003100,6.39634615167773
-0.6026320486742094,-0.14634794592775127,0.8707262372754334,-0.13156712585186872,-0.13376618262856496,1.9839606256587687,-1.6345429253677919,Brass,No,No,Yes,Roadways,No,Working Class,Yes,fffe3500300035003800,6.855514167136446
0.31801132794150355,-0.9187355483825634,-0.47530709479058514,-0.1400277283276332,-0.1357761752226153,-0.8920165626616396,1.653073124923982,Clay,No,No,Yes,Roadways,Yes,Working Class,Yes,fffe3600310030003800,5.395217191287996
-1.1229956963265688,-0.4038104800793553,0.10156433323770853,-0.1398295139858627,-0.1359403285543268,-0.4713501342641412,1.653073124923982,Aluminium,Yes,No,Yes,Waterways,No,Working Class,Yes,fffe3700310034003400,5.2467082328148065
0.4781232195268446,-1.6053023061201743,-1.4367594748377412,-0.14011070177302545,-0.13592969992133827,-0.94882323834109,-0.40168690650837674,Brass,No,Yes,No,Missing,No,Working Class,Missing,fffe3100370039003400,0.0
-0.802771913155886,0.5402188118098596,1.255307189294296,0.484767309248465,0.39271370478377127,1.6873035415549722,1.2421211186375103,Stone,Yes,No,No,Roadways,No,Wealthy,Yes,fffe3400390034003100,0.0
1.959158216691252,1.6558897931334773,3.1782119493886083,9.094274083768452,5.934895099763742,-0.3272913750247508,1.653073124923982,Stone,Yes,Yes,No,Missing,No,Working Class,No,fffe3300390037003100,16.226360577229265
-0.6426600215705447,1.140964724830269,0.10156433323770853,-0.13852076153932788,-0.13436138607592182,-0.881249284264881,-1.6345429253677919,Clay,No,Yes,Yes,Airways,Yes,Working Class,Yes,fffe3800350030003300,6.034452194907419
-0.6026320486742094,-1.3478397719685702,-1.052178522818879,-0.14010762868245538,-0.135848213735093,-0.9020412701344839,1.2421211186375103,Aluminium,No,No,No,Waterways,No,Working Class,No,fffe3900370036003100,4.788324729085938
-0.7227159673632153,0.7118605012442623,0.10156433323770853,0.24704147374577978,0.16216330279300284,2.2913849881593236,1.653073124923982,Stone,No,Yes,Yes,Airways,No,Working Class,No,fffe3500380036003900,9.181912090455205
-0.04224042812551459,-0.9187355483825634,-0.2830166187811539,-0.12824050530975203,-0.11873611462358342,-0.1546436352146565,1.2421211186375103,Marble,Yes,Yes,No,Missing,No,Working Class,No,fffe3500350039003400,6.496578892528601
1.9991861895875875,-0.14634794592775127,-0.2830166187811539,-0.13890912336012234,-0.13160502725423354,1.5885416086743593,-0.8126389127948485,Missing,No,No,No,Missing,No,Working Class,No,fffe3100310030003200,0.0
-0.04224042812551459,-1.0045563930997647,-0.8598880468094476,-0.13986254970949114,-0.13598166212705992,-0.7004332642917287,0.009265099778094999,Bronze,No,No,No,Roadways,No,Working Class,No,fffe3200370034003800,4.93461780767234
-1.6033313710825927,1.3984272589818731,-0.47530709479058514,-0.14004002068991353,-0.1359887478823856,-0.6220920318187612,-1.6345429253677919,Wood,No,Yes,Yes,Airways,No,Wealthy,No,fffe3800360033003900,5.19184512203752
-0.9628838047412274,-0.7470938589481607,-0.6675975708000164,-0.13994667556384718,-0.13563209819765987,-0.5897901966284854,-1.6345429253677919,Missing,Yes,No,No,Roadways,No,Working Class,No,fffe3100320032003100,5.398795985114256
-1.4031915066009162,-0.4896313247965567,-0.2830166187811539,-0.08105435201506513,-0.1251593518263095,0.6020361362541005,0.009265099778094999,Stone,Yes,No,No,Missing,No,Working Class,No,fffe310030003200,6.804259689933823
0.2379553821488328,0.5402188118098596,0.8707262372754334,0.3326443322570956,0.22694600181722435,1.2064888683204091,-1.6345429253677919,Stone,No,No,No,Roadways,No,Wealthy,No,fffe3700320036003900,9.578597087521842
-0.4425201570888681,1.570068948416276,3.1782119493886083,-0.12945360781229295,-0.12659657919820094,-0.008728448665480086,-0.8126389127948485,Missing,No,No,No,Missing,Yes,Working Class,No,fffe360035003900,7.161389237294346
-1.042939750533898,-0.9187355483825634,-0.6675975708000164,-0.13527135239778457,-0.13482786496819554,0.6729516594879242,0.009265099778094999,Marble,No,No,No,Roadways,No,Working Class,Yes,fffe3300340032003200,5.963553636347143
1.4387945690388926,-0.575452169513758,-0.47530709479058514,-0.13954640551709366,-0.1358198707137903,-0.573453636302369,0.009265099778094999,Bronze,No,Yes,No,Roadways,No,Working Class,Missing,fffe3600310033003400,6.344021021782966
-0.6826879944668801,0.02529374350665145,-0.6675975708000164,-0.13822420829931473,-0.13569114615870717,-0.9284025379334445,-0.40168690650837674,Brass,No,No,No,Roadways,No,Working Class,No,fffe3700340033003900,5.2925004812264715
-0.04224042812551459,-0.14634794592775127,1.447597665303727,-0.13953718624538342,-0.13596630965718765,-0.7171411100798023,0.009265099778094999,Aluminium,No,Yes,No,Roadways,No,Working Class,No,fffe390039003600,5.3582829477154705
0.15789943635616205,1.3984272589818731,0.10156433323770853,-0.12997987457241997,-0.13299737817572901,-0.12642594010591,0.8311691123510385,Missing,Yes,No,No,Waterways,No,Wealthy,Yes,fffe3200300039003400,6.395461911941112
0.43809524663050925,0.11111458822385281,-0.6675975708000164,-0.13966049400450806,-0.13567815560727678,-0.5723397799164975,1.653073124923982,Clay,No,Yes,No,Roadways,Yes,Working Class,Yes,fffe3900330031003100,5.9724346212011765
-0.32243623839986196,1.3126064142646718,1.255307189294296,-0.13890912336012234,-0.13290998719337901,-0.6577354361666516,-1.6345429253677919,Aluminium,Yes,Yes,No,Airways,No,Wealthy,Yes,fffe3200330033003600,6.220649810468334
1.799046325105911,-1.519481461402973,-1.24446899882831,-0.14007497709514824,-0.1360914913346079,-0.714542111846102,0.42021710606456675,Brass,No,No,Yes,Roadways,No,Working Class,Yes,fffe3500390037003000,5.55346333398774
-0.48254812998520324,-1.6053023061201743,-1.24446899882831,-0.1401083969550979,-0.13570649862857947,-0.6770422801884256,-1.6345429253677919,Brass,No,No,No,Roadways,No,Working Class,No,fffe3600390033003400,5.2962151584561665
-0.04224042812551459,-0.14634794592775127,-0.47530709479058514,-0.14003771587198596,-0.13565689834129974,-0.7680072183679376,0.009265099778094999,Wood,Yes,Yes,No,Airways,No,Working Class,No,fffe390037003900,5.000315561689401
-0.4425201570888681,0.11111458822385281,0.10156433323770853,-0.13726578817776955,-0.13458458736868065,1.318617077831481,-0.8126389127948485,Bronze,No,No,Yes,Roadways,No,Working Class,Yes,fffe3800320033003100,6.57145702722468
0.51815119242318,0.9693230353958664,0.6784357612660022,-0.13890912336012234,-0.13584230893898827,-0.6614482907862235,0.42021710606456675,Aluminium,No,No,No,Roadways,No,Working Class,No,fffe3500310033003200,5.896411834156222
-1.6033313710825927,-0.4896313247965567,-0.2830166187811539,-0.13805442004531754,-0.13591316649224505,0.8496835393795474,-0.40168690650837674,Brass,No,Yes,Yes,Airways,No,Working Class,No,fffe3800300034003600,5.8921413258131965
-1.6433593439789282,0.2827562776582555,-0.0907261427717227,-0.13941311021361624,-0.1357761752226153,-0.8433781671452476,0.009265099778094999,Clay,Yes,Yes,Yes,Missing,Yes,Working Class,No,fffe370033003400,5.286497789742694
-0.7227159673632153,-1.0903772378169663,-1.052178522818879,-0.1399777906058693,-0.1358127849584646,-0.8114476174169292,-1.6345429253677919,Bronze,No,Yes,No,Airways,No,Wealthy,No,fffe3600340039003400,5.310937397904139
1.6389344335205696,-0.23216879064495263,0.29385480924713975,-0.04399672110305617,0.02694465295389062,2.162548932860178,1.653073124923982,Marble,No,No,No,Roadways,No,Working Class,No,fffe3100350030003600,0.0
0.5581791653195154,-0.14634794592775127,-0.2830166187811539,-0.13997356510633543,-0.1360477958434329,-0.5704833526067115,0.42021710606456675,Aluminium,No,No,No,Waterways,No,Working Class,Missing,fffe3600330038003300,5.620147210360944
-0.4425201570888681,-1.519481461402973,-1.052178522818879,-0.14010378731924278,-0.13601945282213018,-1.020481332498828,0.009265099778094999,Clay,No,No,No,Roadways,Yes,Working Class,Yes,fffe3900380037003800,4.800901429691963
-0.04224042812551459,-0.060527101210549904,0.48614528525657097,-0.1299172603520545,-0.12389218258223429,2.099059118865498,1.653073124923982,Missing,No,No,No,Roadways,No,Working Class,No,fffe3300380030003600,6.924474726788905
-1.1229956963265688,0.9693230353958664,-0.47530709479058514,0.07896915669567077,-0.10939472718589945,1.0472074051407736,0.8311691123510385,Stone,No,No,Yes,Roadways,No,Working Class,No,fffe3800360038003300,7.384821409947124
-0.04224042812551459,0.5402188118098596,0.8707262372754334,-0.04239717746132708,-0.07106079087398773,1.4307452873425528,0.009265099778094999,Marble,No,No,No,Waterways,No,Working Class,No,fffe3700380036003300,8.022929655949225
1.2786826774535516,0.02529374350665145,0.29385480924713975,-0.139740010223009,-0.1352518293285152,-0.5923891948621858,1.2421211186375103,Aluminium,No,No,No,Roadways,No,Working Class,Missing,fffe3100360030003600,6.115693430247754
-0.20235231971085607,-1.3478397719685702,-0.8598880468094476,-0.14010109836499396,-0.13601590994446736,-0.5300132372533776,0.009265099778094999,Aluminium,Yes,Yes,Yes,Airways,No,Wealthy,Yes,fffe3900380033003400,5.5215009170622675
-0.8828278589485568,-0.23216879064495263,0.8707262372754334,-0.1340275189895428,-0.1336162008075048,0.5983232816345284,0.8311691123510385,Bronze,No,No,No,Waterways,No,Working Class,No,fffe3500370037003800,5.889597920704412
-0.32243623839986196,0.11111458822385281,0.10156433323770853,-0.13411625447975398,-0.13436020511670085,0.6454765353030919,-1.2235909190813201,Brass,No,Yes,No,Roadways,No,Working Class,No,fffe3800350036003200,6.434273608356568
-0.04224042812551459,-0.4896313247965567,-0.2830166187811539,-0.11450724768836473,-0.1173555732942974,-0.056624273257957804,1.653073124923982,Marble,No,No,No,Roadways,No,Working Class,No,fffe3600370032003800,6.344477795213722
-1.1229956963265688,-1.6053023061201743,-1.24446899882831,-0.1400031436030725,-0.13579270865170856,-0.7212252501613313,-1.6345429253677919,Stone,No,No,Yes,Missing,No,Wealthy,Yes,fffe3300390033003700,5.625136013998199
-0.6426600215705447,-0.8329147036653621,-0.47530709479058514,-0.13888300209027662,-0.13544550664075036,-0.8519177327702628,0.8311691123510385,Missing,No,Yes,No,Roadways,No,Working Class,No,fffe3600320030003500,5.445357109197351
-0.04224042812551459,0.7118605012442623,2.6013405213603145,-0.12350256792332392,-0.132011277226239,-0.4082316057314186,-1.2235909190813201,Bronze,Yes,Yes,No,Airways,No,Wealthy,Yes,fffe3500360038003400,0.0
-0.0022124552291792124,-1.2620189272513689,-1.052178522818879,-0.13931553958801604,-0.13592261416601262,-0.9413975291019463,-0.8126389127948485,Marble,No,No,Yes,Waterways,No,Working Class,No,fffe3900310032003700,0.0
0.2379553821488328,1.2267855695474705,0.48614528525657097,-0.1375838530517733,-0.1333469421051291,0.6198578384280458,0.42021710606456675,Clay,Yes,No,No,Waterways,Yes,Working Class,No,fffe3800390030003100,6.703568409017416
1.2786826774535516,0.02529374350665145,0.8707262372754334,-0.13024300795248347,-0.12728507842401254,0.585328290466027,-0.8126389127948485,Brass,No,Yes,Yes,Airways,No,Working Class,No,fffe3600320035003100,8.637564873634112
-0.04224042812551459,0.2827562776582555,0.48614528525657097,-0.13458643733697695,-0.126792618428878,2.0062377533762,-1.2235909190813201,Bronze,Yes,No,No,Airways,No,Working Class,Missing,fffe3300360031003900,7.555742946575013
0.6382351111121861,1.3984272589818731,1.447597665303727,-0.0954779026057577,-0.12938128104119195,2.146954943457976,0.8311691123510385,Brass,Yes,No,Yes,Waterways,No,Working Class,Yes,fffe3600390038003800,7.921640851561507
0.19792740925249744,-0.9187355483825634,-0.6675975708000164,-0.1400430937804836,-0.1359863859639437,-0.6748145674166823,0.009265099778094999,Clay,Yes,Yes,No,Airways,Yes,Working Class,Yes,fffe3600370031003600,5.5718878370551685
0.5982071382158507,1.3126064142646718,2.0244690933320206,-0.13890912336012234,-0.12034576204173301,0.659214097395508,-0.40168690650837674,Missing,Yes,No,No,Missing,No,Working Class,Missing,fffe3400310038003600,0.0
-1.6833873168752636,1.0551438801130677,-0.47530709479058514,-0.13945767002688247,-0.13592969992133827,-0.5697407816827972,0.8311691123510385,Aluminium,No,Yes,No,Roadways,No,Wealthy,No,fffe3700350035003900,5.0309606605575015
-0.6026320486742094,-1.0903772378169663,-0.8598880468094476,-0.14004002068991353,-0.13563209819765987,-0.7316212430961327,-0.8126389127948485,Bronze,Yes,Yes,No,Airways,No,Wealthy,No,fffe3400350034003300,5.471976512763338
0.2379553821488328,-1.3478397719685702,-0.8598880468094476,-0.1379192040602338,-0.1328426725177851,1.634209720495094,1.653073124923982,Stone,Yes,No,No,Waterways,No,Working Class,No,fffe3600300033003100,0.0
-0.04224042812551459,-0.14634794592775127,-0.2830166187811539,0.3284038514067,0.024948831870491656,0.37815100269391366,1.653073124923982,Missing,No,No,No,Roadways,No,Working Class,Missing,fffe390031003000,7.534148152028687
-0.5225761028815387,-0.6612730142309594,-0.6675975708000164,-0.13997164442472912,-0.13605724351720047,-0.4702362778782697,-0.8126389127948485,Clay,Yes,No,No,Roadways,Yes,Working Class,No,fffe3700310038003200,5.5819914176022785
-1.2030516421192394,-0.6612730142309594,-0.2830166187811539,-0.13995128519970232,-0.13584585181665113,-0.8745661459496515,-1.2235909190813201,Aluminium,No,No,No,Airways,No,Working Class,No,fffe3700380033003400,4.906015244966153
-1.7234152897715989,-0.060527101210549904,-0.0907261427717227,-0.1398460318476769,-0.13605133872109576,-0.9989467757053109,0.8311691123510385,Aluminium,No,No,No,Roadways,No,Working Class,No,fffe3300320037003400,4.5331369830882595
0.2779833550451682,-1.0903772378169663,-0.8598880468094476,-0.13890912336012234,-0.13106060505337735,1.543244782315582,1.2421211186375103,Marble,Yes,Yes,No,Missing,No,Wealthy,No,fffe390031003400,6.856240907527273
-0.32243623839986196,-0.7470938589481607,-0.6675975708000164,-0.13153985217305922,-0.12371149582142953,0.8901536547328815,-1.2235909190813201,Marble,No,Yes,Yes,Roadways,No,Working Class,No,fffe3500300034003600,6.638397617620101
-0.08226840102184996,-1.4336606166857717,-0.2830166187811539,-0.14007075159561436,-0.13578326097794097,-0.9826102153791946,0.8311691123510385,Bronze,No,No,No,Missing,No,Working Class,No,fffe3200360036003800,4.997617597014952
2.1192701082765937,-1.519481461402973,-1.052178522818879,-0.1401133907272743,-0.13567815560727678,-0.9291451088573589,-0.40168690650837674,Wood,No,No,No,Airways,No,Working Class,No,fffe3900370031003200,6.164303788512444
0.8784029484901983,1.140964724830269,-0.2830166187811539,-0.13935856285599724,-0.13521403863344492,-0.6577354361666516,-1.2235909190813201,Aluminium,Yes,Yes,Yes,Missing,No,Wealthy,Missing,fffe3500370036003100,6.654835276742626
1.2786826774535516,-0.23216879064495263,-0.47530709479058514,-0.139930157702033,-0.13608676749772414,-0.5129341060033468,0.8311691123510385,Missing,Yes,No,No,Airways,Yes,Working Class,No,fffe3400360035003300,6.2196354401362175
-0.48254812998520324,-1.1761980825341676,-0.2830166187811539,-0.14006191646022537,-0.13596158582030385,-0.8014229099440848,-1.2235909190813201,Clay,No,No,Yes,Waterways,Yes,Working Class,No,fffe3300320036003400,5.181165381737178
-1.3231355608082453,0.9693230353958664,-0.0907261427717227,-0.13953795451802592,-0.1358068801623599,-0.9083531229877562,-1.6345429253677919,Aluminium,No,No,No,Roadways,No,Working Class,No,fffe3500370032003300,4.918520005188451
-0.6826879944668801,1.7417106378506786,1.6398881413131583,-0.13470052582439135,-0.13496131336016248,1.2855726717172908,0.8311691123510385,Clay,No,No,No,Roadways,Yes,Working Class,No,fffe3900310032003000,0.0
-1.5633033981862574,-0.7470938589481607,-0.6675975708000164,-0.1399835526506882,-0.1360761388647356,-0.960333087661763,-1.2235909190813201,Clay,Yes,No,No,Waterways,Yes,Working Class,No,fffe3700350032003800,4.83477283236304
1.959158216691252,0.9693230353958664,1.255307189294296,1.1631958441352876,2.6032355364691995,0.5366898949496347,-1.6345429253677919,Stone,Yes,No,No,Waterways,No,Working Class,Yes,fffe3900320034003000,0.0
0.43809524663050925,2.2566357061538866,1.0630167132848647,-0.138451617001501,-0.1324978324252688,-0.9469668110313041,0.42021710606456675,Aluminium,Yes,Yes,Yes,Airways,No,Working Class,No,fffe3500330038003100,6.533556252747972
1.1585987587645454,-0.9187355483825634,-0.47530709479058514,-0.1394964677953298,-0.1356687079335092,-0.8938729899714257,-1.6345429253677919,Bronze,No,Yes,No,Roadways,No,Wealthy,No,fffe3600340030003700,6.205910382718996
